timezone,videoId,channelId,channelTitle,title,thumbnailURL,commentCount,viewCount,likeCount,dislikeCount,date
2020-08-19T11:17:39Z,DEKRKT9GFfY,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【#ころルナ】アソビ大全対決なのら！！！ with ころちゃ【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/DEKRKT9GFfY/mqdefault.jpg,100,202450,10433,40,2020-08-19
2020-08-18T12:53:30Z,Gufob2VkgS8,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【#20万人記念スバルーナ】記念配信はVRホラーでカッコイイとこ見せちゃうのらよ…！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/Gufob2VkgS8/mqdefault.jpg,592,463560,29353,96,2020-08-18
2020-08-17T00:01:52Z,fxfdA2BsOOM,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【Fall Guys＊ゲリラ】１位取れるまで終われないのら！(寝起き)【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/fxfdA2BsOOM/mqdefault.jpg,61,177424,8599,73,2020-08-17
2020-08-16T06:22:06Z,5FFMVvXzYbs,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【Fall Guys＊ゲリラ】一緒に２５万人を見届けたいのら！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/5FFMVvXzYbs/mqdefault.jpg,41,51957,4076,21,2020-08-16
2020-08-14T18:39:14Z,FPq90YY2xSM,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【Minecraft】深夜雑談 with まつりちゃ先輩【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/FPq90YY2xSM/mqdefault.jpg,27,59135,4477,21,2020-08-14
2020-08-14T10:13:21Z,vJnytDWhaVk,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【トニー・ホーク プロ・スケーター 1+2】初ソロ案件！スペシャルトリックを決めてやるのら！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/vJnytDWhaVk/mqdefault.jpg,79,68983,5553,45,2020-08-14
2020-08-14T07:43:19Z,mBHV6OhKgwo,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【スーパーメトロイド】宇宙海賊をやっつけるのら～！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/mBHV6OhKgwo/mqdefault.jpg,38,73848,5081,27,2020-08-14
2020-08-13T09:20:25Z,sAmdwTma5Eg,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【パネルでポン対決】ルーナ vs アキロゼ先輩 勝つのはどっちだなのら！！！【姫森ルーナ/アキロゼ/ホロライブ】,https://i.ytimg.com/vi/sAmdwTma5Eg/mqdefault.jpg,40,60327,4889,11,2020-08-13
2020-08-11T12:21:33Z,x3V0Pf2xEAE,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【歌枠】夏真っ盛り！歌うのら～！！！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/x3V0Pf2xEAE/mqdefault.jpg,79,111667,7389,38,2020-08-11
2020-08-10T07:42:46Z,_lKJP-q2LUU,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【復活雑談】みんなおるぅ…？🍬【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/_lKJP-q2LUU/mqdefault.jpg,42,67188,5002,39,2020-08-10
