timezone,videoId,channelId,channelTitle,title,thumbnailURL,commentCount,viewCount,likeCount,dislikeCount,date
2021-09-18T02:17:15Z,3qhw9dGnobg,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】おはスバ！/FREE TALK【ホロライブ/大空スバル】,https://i.ytimg.com/vi/3qhw9dGnobg/mqdefault.jpg,107,138326,9244,46,2021-09-18
2021-09-17T15:21:47Z,FiUMy_htQD0,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】大空探偵事務所：ホロのマネージャー調査編：OOZORA detective：Solve the mystery of the hololive manager!【ホロライブ/大空スバル】,https://i.ytimg.com/vi/FiUMy_htQD0/mqdefault.jpg,59,229162,12418,77,2021-09-17
2021-09-17T11:15:25Z,iQYCu_a6eSo,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【 #ホロ地球防衛隊】地球防衛軍5みんなでするしゅばあああああああ！！！！！：Earth Defense Force 5【大空スバル視点】,https://i.ytimg.com/vi/iQYCu_a6eSo/mqdefault.jpg,119,237989,10801,53,2021-09-17
2021-09-16T12:24:02Z,bWXmTyubBeE,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】スバルの素！1時間ノープラン雑談【ホロライブ/大空スバル】,https://i.ytimg.com/vi/bWXmTyubBeE/mqdefault.jpg,176,210887,15358,71,2021-09-16
2021-09-15T13:09:45Z,Npa15IaXv9I,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【視聴者参加】セフィロス解禁！！チーム乱闘？！初心者エンジョイわいわいスマブラ！！！/Super Smash Bros.【ホロライブ/大空スバル】,https://i.ytimg.com/vi/Npa15IaXv9I/mqdefault.jpg,115,279372,12242,81,2021-09-15
2021-09-14T11:14:55Z,OtcN-V3_jr8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【】マジですまん悲しいお知らせ【】,https://i.ytimg.com/vi/OtcN-V3_jr8/mqdefault.jpg,1394,268196,19996,174,2021-09-14
2021-09-12T09:07:32Z,hhVy80ZxIKo,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】シリーズ完全初見！！！！！mother２！！！！！/EarthBound【ホロライブ/大空スバル】,https://i.ytimg.com/vi/hhVy80ZxIKo/mqdefault.jpg,131,355679,12232,136,2021-09-12
2021-09-11T08:46:28Z,yZNw_r_Y2kA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】アドベントチルドレンコンプリート同時視聴会/FINAL FANTASY VII ADVENT CHILDREN COMPLETE【ホロライブ/大空スバル】,https://i.ytimg.com/vi/yZNw_r_Y2kA/mqdefault.jpg,138,185260,8345,62,2021-09-11
2021-09-11T04:16:00Z,9s11-3U_0U8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】重大告知有！！！おはスバ！/FREE TALK【ホロライブ/大空スバル】,https://i.ytimg.com/vi/9s11-3U_0U8/mqdefault.jpg,83,232246,12088,83,2021-09-11
2021-09-08T16:48:52Z,sWvQ1yQOX6o,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】ハリーポッターと秘密の部屋同時視聴会！！！/Harry Potter and the Chamber of Secrets【ホロライブ/大空スバル】,https://i.ytimg.com/vi/sWvQ1yQOX6o/mqdefault.jpg,58,112407,7117,23,2021-09-08
2021-09-07T12:03:08Z,9lmJg0a-YW8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#スバちょこるなたん】地獄大くじ引き大会【ホロライブ】,https://i.ytimg.com/vi/9lmJg0a-YW8/mqdefault.jpg,242,442234,20607,109,2021-09-07
2021-09-05T09:14:42Z,i3GEk9TcB40,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#最終回】完全初見！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/i3GEk9TcB40/mqdefault.jpg,228,390138,12826,278,2021-09-05
2021-09-04T09:43:59Z,ndoC4OH3cbc,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#10】最終回間近？！完全初見！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/ndoC4OH3cbc/mqdefault.jpg,101,291560,9868,122,2021-09-04
2021-09-04T02:12:36Z,NoBkt5wobrU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】まだまだ！夏休みスペシャル！？ゲスト有！？おはスバ！/FREE TALK【ホロライブ/大空スバル】,https://i.ytimg.com/vi/NoBkt5wobrU/mqdefault.jpg,65,159564,9049,49,2021-09-04
2021-09-03T13:23:29Z,uRR9vnZ_DmA,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】スバルってホラゲー中何db出てんの？検証するぞ！！！！！！/Emily Wants to Play【ホロライブ/大空スバル】,https://i.ytimg.com/vi/uRR9vnZ_DmA/mqdefault.jpg,70,195608,11467,56,2021-09-03
2021-09-02T12:12:43Z,-RKYVgVwkb8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,"【#スバおかおっぱぴー】おかうと‼‼あつまれ‼メイドインワリオ：Wario Ware, Inc. Mega Party Game$ with OKAYU【ホロライブ/大空スバル】",https://i.ytimg.com/vi/-RKYVgVwkb8/mqdefault.jpg,73,232281,11377,66,2021-09-02
2021-09-01T14:55:29Z,s7yGgpPUz-0,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】夜の街をパトロールするしゅばああああああああああああああああああああ！！！！！/police simulator【ホロライブ/大空スバル】,https://i.ytimg.com/vi/s7yGgpPUz-0/mqdefault.jpg,85,178070,10368,70,2021-09-01
2021-08-31T14:14:45Z,qT-ZzEHfw2s,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】ドキドキ！！NGなし？！マシュマロトーク！！！！/NO NG！！！Question tournament！！！【ホロライブ/大空スバル】,https://i.ytimg.com/vi/qT-ZzEHfw2s/mqdefault.jpg,114,333986,14740,99,2021-08-31
2021-08-29T10:21:53Z,Fe3dS4m2trc,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#9】完全初見！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/Fe3dS4m2trc/mqdefault.jpg,117,329605,9155,159,2021-08-29
2021-08-28T10:25:24Z,RFQgzhBubTo,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#8】完全初見！！スバウド探しに行くぞ！！！！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/RFQgzhBubTo/mqdefault.jpg,218,320540,10889,107,2021-08-28
2021-08-27T15:24:23Z,Dx-0rKjfhuk,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#6】完全初見！！いくぞ！！古代種の神殿！！！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/Dx-0rKjfhuk/mqdefault.jpg,191,304691,11241,133,2021-08-27
2021-08-27T13:18:08Z,eOdf9W-80fk,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#ゆるホロチームカート】ホロメンでチーム対抗マリカバトルするしゅばあああああああああああああ！！！！！！！【ホロライブ/大空スバル】,https://i.ytimg.com/vi/eOdf9W-80fk/mqdefault.jpg,57,176636,10047,43,2021-08-27
2021-08-26T13:15:33Z,pcSoZnE2FBs,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】夏休みホラー！！！！つぐのひの新作やるしゅばあああああああああ！！！！！/horror game【ホロライブ/大空スバル】,https://i.ytimg.com/vi/pcSoZnE2FBs/mqdefault.jpg,111,208010,11162,54,2021-08-26
2021-08-24T15:58:08Z,V4GGxWUfFXw,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【視聴者参加】素人がスマブラした結果/Super Smash Bros.【ホロライブ/大空スバル】,https://i.ytimg.com/vi/V4GGxWUfFXw/mqdefault.jpg,142,266435,10627,61,2021-08-24
2021-08-22T14:48:00Z,9kvMkzJr_l8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【GARTIC PHONE】みんなでお絵描きやるしゅばああああああああああ！！！【ホロライブ/大空スバル】,https://i.ytimg.com/vi/9kvMkzJr_l8/mqdefault.jpg,90,183294,9737,26,2021-08-22
2021-08-22T08:06:04Z,GjLN9uRAmgU,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#7】完全初見！！超えるぞ！！！！雪原！！！初代FF７！！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/GjLN9uRAmgU/mqdefault.jpg,123,355616,9535,154,2021-08-22
2021-08-21T02:10:46Z,sYUkxO05w-I,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】夏休みスペシャル！ゲスト有！？おはスバ！/FREE TALK【ホロライブ/大空スバル】,https://i.ytimg.com/vi/sYUkxO05w-I/mqdefault.jpg,84,177287,10244,47,2021-08-21
